Committee	CommitteeName	AddDate	AreaRegion	ParentName	ComemID	ContactID	ContactName	CompanyName	ContactAddrID	ContactAddress1	ContactAddress2	ContactCity	ContactState	ContactZip	ContactCountry	ContactPhone	MeetingID	Room	Closed	WheelChr	Day	Time	Language1	Language2	Language3	LocationId	Place	Address	City	LocBorough	State	Zip	Country	Directions	Institutional	Format1	Format2	Format3	Format4	Format5	Delete	LastChanged	longitude	latitude	ContactGP
G00245920	I Can't We Can Group	1/8/11	AR61614	Metro East Area	207369												280772	Pascal Hall	OPEN	TRUE	Thursday	1900				208619	Gateway Regional Medical Center	2100 Madison Avenue	Granite City		IL	62040-4701	USA		FALSE	VAR						1/11/15	-90.1438174	38.7014832	
G00245922	Let It Go Group	1/8/11	AR61614	Metro East Area	207369												280773	Pascal Hall	OPEN	TRUE	Friday	1900				208619	Gateway Regional Medical Center	2100 Madison Avenue	Granite City		IL	62040-4701	USA		FALSE	VAR						1/11/15	-90.1438174	38.7014832	
G00245945	Acceptance Group	1/8/11	AR61614	Metro East Area	309487												280790	Milonski Room	OPEN	TRUE	Saturday	1900				208619	Gateway Regional Medical Center	2100 Madison Avenue	Granite City		IL	62040-4701	USA		FALSE	VAR						11/5/15	-90.1438174	38.7014832	
G00153514	Hope Group	12/19/05	AR61614	Metro East Area	207369												297074		OPEN	FALSE	Thursday	1900				215315	Charity Christian Center	25479 Bluebird Lane	Jerseyville		IL	62052-6701	USA		FALSE							11/5/15	-90.325418	39.100913	
G00181234	Strength in Numbers Group	3/14/07	AR61614	Metro East Area	134723												263209		OPEN	TRUE	Tuesday	1930				200070	Bank & Trust Data Center	325 North Madison Street	Litchfield		IL	62056	USA		FALSE	VAR						3/16/09	-89.6566523	39.1765978	
G00020150	It's Another Way Group	11/18/99	AR61614	Metro East Area	207369												297073		OPEN	TRUE	Monday	1830				217185	Mount Nebo-Complex Church (Harris School)	1634 7th Street	Madison		IL	62060-1426	USA		FALSE							11/2/15	-90.153996	38.683103	
G00245938	A Day Clean A Day Won Group	1/8/11	AR61614	Metro East Area	207369												280783	Basement	OPEN	TRUE	Tuesday	1900				220322	Our Lord Lutheran Church	150 Wilma Drive	Maryville		IL	62062-5435	USA		FALSE	VAR						10/21/15	-89.9584844	38.71085	
G00245944	Our Diversity Is Our Strength...Group	1/8/11	AR61614	Metro East Area	207369												280789		OPEN	TRUE	Saturday	1830				208626	Body Therapy Center & School of Massage	4 Executive Woods Court	Swansea		IL	62226-2016	USA		FALSE	VAR						3/25/14	-89.9834659	38.5618561	
G00323410	Beginnings Group	4/6/16	AR61614	Metro East Area	323406												304832		OPEN	FALSE	Wednesday	1900				221097	Trenton Methodist Church	3324 Old US Highway 50	Trenton		IL	62293-3309	USA		FALSE							4/6/16	-89.6820368	38.605604	
G00088889	Back to Basics Group	1/31/02	AR61614	Metro East Area	53119												6542	Basement	OPEN	TRUE	Thursday	1930				3784	Frieden's United Church of Christ	207 East Center Street	Troy		IL	62294	USA		FALSE								-89.8815009	38.727842	
G00020150	It's Another Way Group	11/18/99	AR61614	Metro East Area	207369												5714		OPEN	TRUE	Thursday	1930				3423	Friendship Baptist Church	301 Meridocia Avenue	Venice		IL	62090	USA		FALSE							3/25/14	-90.166396	38.6815833	
G00216322	New Life Group	3/12/09	AR61614	Metro East Area	207369												297075		OPEN	TRUE	Wednesday	1900				217186	First Baptist Church	320 Covington Drive	Waterloo		IL	62298-3229	USA		FALSE							11/5/15	-90.147372	38.348669	
G00004711	Brothers & Sisters Group	11/18/99	AR61614	Metro East Area	207369												236165	basement	OPEN	TRUE	Tuesday	1900				184369	Saint Paul's Lutheran Church	1327 Vaughn Road	Wood River		IL	62095-1851	USA		FALSE	DISC						3/21/14	-90.0771388	38.8656137	
G00098649	Living In the Solution Group	7/16/02	AR61620	Mid Eastern Missouri Area (MEMO)	316940												272742		OPEN	TRUE	Sunday	1900				217194	New Hope United Methodist Church	3921 Jeffco Boulevard	Arnold		MO	63010-4211	USA	Rear entrance	FALSE	VAR						10/29/15	-90.3788919	38.405477	
G00217606	Point Of Freedom Group	4/14/09	AR61620	Mid Eastern Missouri Area (MEMO)	217600												293607		OPEN	TRUE	Monday	1900				197341	Community of Christ Church	2315 Lonedell Road	Arnold		MO	63010-1845	USA	at Pomme	FALSE							12/9/15	-90.4160871	38.4347729	
G00309517	Arnold Rush Hour Group	1/12/15	AR61620	Mid Eastern Missouri Area (MEMO)	300600												297083		OPEN	FALSE	Tuesday	1700				217194	New Hope United Methodist Church	3921 Jeffco Boulevard	Arnold		MO	63010-4211	USA	Rear entrance	FALSE							11/5/15	-90.3788919	38.405477	
G00090655	Show Me How To Live Group	3/1/02	AR61620	Mid Eastern Missouri Area (MEMO)	98648												7037		OPEN	TRUE	Tuesday	1930				195069	Windsor Baptist Church	6701 Highway 61-67	Barnhart		MO	63052	USA		FALSE	BT	IW	SPK	TOP	VAR		3/25/14	-90.380995	38.346832	
G00227011	How It Works Group	1/22/10	AR61620	Mid Eastern Missouri Area (MEMO)	227010												276788		OPEN	TRUE	Sunday	1800				206527	Trinity Episcopal Church	202 West Miller	De Soto		MO	63020	USA		FALSE	DISC						3/25/14	-90.5571916	38.1346309	
G00191015	Hope Without Dope Group	8/11/07	AR61620	Mid Eastern Missouri Area (MEMO)	191014												297069		OPEN	TRUE	Tuesday	1900				204551	All Saints Episcopal Church	1151 West Columbia Street	Farmington		MO	63640-3500	USA		FALSE							11/2/15	-90.4371756	37.7746955	
G00191015	Hope Without Dope Group	8/11/07	AR61620	Mid Eastern Missouri Area (MEMO)	191014												297070		OPEN	TRUE	Thursday	1900				204551	All Saints Episcopal Church	1151 West Columbia Street	Farmington		MO	63640-3500	USA		FALSE							11/5/15	-90.4371756	37.7746955	
G00284401	Crossroads Desire Group	3/28/13	AR61620	Mid Eastern Missouri Area (MEMO)	225134												289889		OPEN	TRUE	Saturday	1900				213403	Crossroads Heritage Church	3389 Highway H	Farmington		MO	63640-7051	USA		FALSE	DISC						3/26/14	-90.4227158	37.7502008	
G00263782	It's A God Thing Group	1/18/12	AR61620	Mid Eastern Missouri Area (MEMO)	37586												284361		OPEN	TRUE	Saturday	1900				210559	Hermitage Hills Baptist Church	1201 Saline Road	Fenton		MO	63026-5325	USA		FALSE	BT						1/18/12	-90.459695	38.4910907	
G00009691	Surrendering Our Will Group	11/18/99	AR61620	Mid Eastern Missouri Area (MEMO)	41324												297078	Basement	OPEN	FALSE	Monday	2000				217190	Grace Center	1405 West Main Street	Festus		MO	63028-2057	USA		FALSE							8/6/15	-90.415245	38.216459	
G00156815	Growth Through Recovery Group	3/1/06	AR61620	Mid Eastern Missouri Area (MEMO)	156816												297077		OPEN	FALSE	Wednesday	1930				217189	Twin City Church of Christ	11780 County Road Cc	Festus		MO	63028-3701	USA	Rear entrance	FALSE							8/6/15	-90.4041212	38.1977114	
G00182742	Serenity for our Madness Group	4/4/07	AR61620	Mid Eastern Missouri Area (MEMO)	44526												263579	Great Room	OPEN	TRUE	Thursday	1930				200273	Comtrea Inc	110 North Mill Street	Festus		MO	63028-1816	USA	Rear Entrance	FALSE							3/25/14	-90.3926787	38.2207065	
G00133897	One Day At A Time Group	1/28/05	AR61620	Mid Eastern Missouri Area (MEMO)	102438												252656	Basement	OPEN	TRUE	Saturday	1730				195214	Festus Church of the Nazarene	2730 Lucas Lane	Festus		MO	63028	USA	Intersection Highway A & P	FALSE	VAR						3/25/14	-90.4476039	38.2178108	
G00323064	Fredericktown Group	3/22/16	AR61620	Mid Eastern Missouri Area (MEMO)	323063												304677		OPEN	TRUE	Monday	1800				221014	Saint Michael's Catholic Church	400 West Main Street	Fredericktown		MO	63645-1132	USA	Small red building next to church	FALSE	LIT	SPK	VAR				3/22/16	-90.3003884	37.5597958	
G00216376	Steps in the Sticks Group	3/12/09	AR61620	Mid Eastern Missouri Area (MEMO)	44526												272824		OPEN	TRUE	Wednesday	1900				204855	Hillside Presbyterian Church	4848 Highway 30	House Springs		MO	63051	USA		FALSE							3/25/14	-90.5886773	38.4030208	
G00216353	Dazed & Confused Group	3/12/09	AR61620	Mid Eastern Missouri Area (MEMO)	44526												272797		OPEN	TRUE	Thursday	1900				204843	Spring Hills Presbyterian Church	6247 Upper Byrnes Mill Road	House Springs		MO	63051-1113	USA		FALSE	SPK	TOP					3/25/14	-90.5574088	38.436421	
G00080282	Key To Recovery Group	4/3/01	AR61620	Mid Eastern Missouri Area (MEMO)	52768												4436		OPEN	TRUE	Friday	1930				193617	Saint Joseph Church	6028 Old Antonia Rd.	Imperial		MO	63052	USA		FALSE							3/25/14	-90.4110252	38.3584068	
G00300697	New Way New Day Group	3/26/14	AR61620	Mid Eastern Missouri Area (MEMO)	300600												297079		OPEN	TRUE	Thursday	1900				204813	Youth Church	143 South Main Street	Ironton		MO	63650-1305	USA	At Meadow Heights	FALSE							11/5/15	-90.6276718	37.5990593	
G00300702	Change of Habit Group	3/26/14	AR61620	Mid Eastern Missouri Area (MEMO)	300600												293583		OPEN	TRUE	Tuesday	1900				215319	Potosi Library	235 East High Street	Potosi		MO	63664	USA		FALSE							3/26/14	-90.7858404	37.9350592	
G00300702	Change of Habit Group	3/26/14	AR61620	Mid Eastern Missouri Area (MEMO)	300600												293582		OPEN	TRUE	Friday	1900				215319	Potosi Library	235 East High Street	Potosi		MO	63664	USA		FALSE							3/26/14	-90.7858404	37.9350592	
G00300696	A New Way of Life Group	3/26/14	AR61620	Mid Eastern Missouri Area (MEMO)	300600												293576		OPEN	TRUE	Sunday	1900				215316	University Outreach & Extension Center	255 Market Street	Sainte Genevieve		MO	63670-1635	USA		FALSE							9/30/14	0	0	
G00309515	Miracles on Monday Group	1/12/15	AR61620	Mid Eastern Missouri Area (MEMO)	300600												297081		OPEN	FALSE	Monday	1900				214465	Remnant Church	25 North Main Street	Sainte Genevieve		MO	63670-1335	USA		FALSE							11/5/15			
G00113566	Keepin' It Real Group	6/19/03	AR61616	Mid-Missouri Area	115368												0			FALSE		 				0									FALSE							6/19/03			
G00126018	New Faith & Hope Recovery Group	7/26/04	AR61616	Mid-Missouri Area	44607												0			FALSE		 				0									FALSE							7/26/04			
G00134084	U-Turn Group	2/1/05	AR61616	Mid-Missouri Area	44607												0			FALSE		 				0									FALSE							2/1/05			
G00212314	Living Clean NA Recovery Group	11/21/08	AR61616	Mid-Missouri Area	212268												0			FALSE		 				0									FALSE							7/29/09			
G00221042	Sedalia Group	7/27/09	AR61616	Mid-Missouri Area	220989												0			FALSE		 				0									FALSE							7/27/09			
G00225349	New Beginnings Group	12/2/09	AR61616	Mid-Missouri Area	225336												0			FALSE		 				0									FALSE							12/2/09			
G00205088	One Day at a Time Group	5/21/08	AR61616	Mid-Missouri Area	44607												268988		OPEN	TRUE	Tuesday	1900				197310	Church of Christ	205 South Main Street	Ashland		MO	65010-9512	USA		FALSE	VAR						7/31/09	-92.262665	38.772532	
G00102196	Renaissance Group	10/15/02	AR61616	Mid-Missouri Area	44607												246143		OPEN	TRUE	Monday	1900				195139	Saint Peter and Paul School	416 7th Street	Boonville		MO	65233	USA	Use front door	FALSE	STEP						7/31/09	-92.7406226	38.9758743	
G00102196	Renaissance Group	10/15/02	AR61616	Mid-Missouri Area	44607												10683		OPEN	TRUE	Friday	1900				195139	Saint Peter and Paul School	416 7th Street	Boonville		MO	65233	USA	Use front door	FALSE	VAR	CAN					7/31/09	-92.7406226	38.9758743	
G00134086	Clean in Bowling Green Group	2/1/05	AR61616	Mid-Missouri Area	44607												252716		CLOSED	FALSE	Tuesday	2000				195243	Church of Nazarene	807 South Court Street	Bowling Green		MO	63334	USA		FALSE	DISC						10/31/13	-91.1949735	39.3353144	
G00226963	Never Alone Group	1/21/10	AR61616	Mid-Missouri Area	226962												276757	Use South Entrance	OPEN	TRUE	Tuesday	1930				206510	Baptist Church	110 North Main Street	Clarksburg		MO	65025	USA		FALSE							1/21/10	-92.6678769	38.6604251	
G00255444	We Do Recover Group	6/2/11	AR61616	Mid-Missouri Area	255443												282275	Fellowship	CLOSED	TRUE	Sunday	1800				209461	Unity Center	1600 West Broadway	Columbia		MO	65203-1104	USA		FALSE	IP	BEG					12/19/13	-92.362915	38.952441	
G00009239	We Wanna Live Group	11/18/99	AR61616	Mid-Missouri Area	44607												219893	in a basement	OPEN	FALSE	Sunday	1930				190063	Broadway Christian Church	2601 West Broadway	Columbia		MO	65203-1206	USA		FALSE	DISC						7/29/09	-92.37766	38.954603	
G00268748	Addicts in the Daytime Group	6/13/12	AR61616	Mid-Missouri Area	96415												286823		OPEN	TRUE	Monday	1000				196713	United Methodist Church	204 South 9th Street	Columbia		MO	65201-4818	USA	9th & Elm Streets. Enter through the side door on Elm Street.	FALSE	BT						6/13/12	-92.327602	38.9494206	
G00020875	Live or Die Group	11/18/99	AR61616	Mid-Missouri Area	40962												242394		OPEN	FALSE	Monday	1800				190063	Broadway Christian Church	2601 West Broadway	Columbia		MO	65203-1206	USA		FALSE	CAN						11/4/13	-92.37766	38.954603	
G00016314	Freedom Group	11/18/99	AR61616	Mid-Missouri Area	96415												235022	Enter through basement door at bottom of stairs	OPEN	FALSE	Monday	1930				195161	First Christian Church	101 North 10th Street	Columbia		MO	65201-4948	USA	At Walnut Street	FALSE	DISC						3/1/12	-92.32683	38.952869	
G00090190	Quarter 'til NA Group	2/22/02	AR61616	Mid-Missouri Area	87988												252715	Room 202	CLOSED	TRUE	Tuesday	1200				196713	United Methodist Church	204 South 9th Street	Columbia		MO	65201-4818	USA	9th & Elm Streets. Enter through the side door on Elm Street.	FALSE	LIT						7/29/10	-92.327602	38.9494206	
G00020875	Live or Die Group	11/18/99	AR61616	Mid-Missouri Area	40962												10017		OPEN	FALSE	Tuesday	1800				190063	Broadway Christian Church	2601 West Broadway	Columbia		MO	65203-1206	USA		FALSE	CAN						11/4/13	-92.37766	38.954603	
G00015903	Where There is a Will There is a Way Group	11/18/99	AR61616	Mid-Missouri Area	44607												232680	Room D213	OPEN	TRUE	Tuesday	1900				195160	Veteran's Hospital	800 Hospital Drive	Columbia		MO	65201-5275	USA		FALSE	BT						10/31/13	-92.328436	38.937214	
G00113623	Sister to Sister's Group	6/19/03	AR61616	Mid-Missouri Area	88956												246361	Enter through basement door at bottom of stairs	OPEN	FALSE	Tuesday	1900				195161	First Christian Church	101 North 10th Street	Columbia		MO	65201-4948	USA	At Walnut Street	FALSE	DISC						3/1/12	-92.32683	38.952869	
G00007631	Hump Day Group	11/18/99	AR61616	Mid-Missouri Area	44607												241954	Room 105	CLOSED	FALSE	Wednesday	1830				179073	Saint Andrew's Lutheran Church	914 West Boulevard South	Columbia		MO	65203	USA	End of Hall.	FALSE	BT	STEP	TRAD	CW			11/1/13	-92.3526303	38.963841	
G00052719	Spiritual Connections Group	4/27/00	AR61616	Mid-Missouri Area	44607												1427		CLOSED	TRUE	Wednesday	2030				196713	United Methodist Church	204 South 9th Street	Columbia		MO	65201-4818	USA	9th & Elm Streets. Enter through the side door on Elm Street.	FALSE	DISC	TOP						-92.327602	38.9494206	
G00090190	Quarter 'til NA Group	2/22/02	AR61616	Mid-Missouri Area	87988												6769	Room 202	CLOSED	TRUE	Thursday	1730				196713	United Methodist Church	204 South 9th Street	Columbia		MO	65201-4818	USA	9th & Elm Streets. Enter through the side door on Elm Street.	FALSE	LIT						7/29/10	-92.327602	38.9494206	
G00017280	Just for Today Group	11/18/99	AR61616	Mid-Missouri Area	88195												256111	Enter through basement door at bottom of stairs	CLOSED	FALSE	Thursday	1900				195161	First Christian Church	101 North 10th Street	Columbia		MO	65201-4948	USA	At Walnut Street	FALSE							11/1/13	-92.32683	38.952869	
G00133649	Show Me Your Recovery Group	1/24/05	AR61616	Mid-Missouri Area	44607												252600	2nd Floor	OPEN	TRUE	Friday	1800				195165	The Armory	701 Ash Street	Columbia		MO	65202	USA		FALSE							10/31/13	-92.347699	38.955373	
G00006517	Light at the End of the Tunnel Group	11/18/99	AR61616	Mid-Missouri Area	44607												220570		CLOSED	TRUE	Friday	2130				177338	Rockbridge Christian Church	301 West Green Meadows Road	Columbia		MO	65203-3690	USA	enter at parking lot	FALSE	CAN						10/31/13	-92.342179	38.916344	
G00294300	Saturday Serenity Group	9/12/13	AR61616	Mid-Missouri Area	133484												291149	Fellowship Room	OPEN	FALSE	Saturday	1000				213997	Wilkes Methodist Church	702 Wilkes Boulevard	Columbia		MO	65201-4550	USA		FALSE	DISC						9/12/13	-92.328854	38.960167	
G00120087	Saturday Night Solutions Group	2/4/04	AR61616	Mid-Missouri Area	44607												248594	Cafeteria	CLOSED	TRUE	Saturday	1900				193117	Salvation Army Harbor House	602 North Ann Street	Columbia		MO	65202	USA		FALSE	VAR						10/31/13	-92.313642	38.957676	
G00006517	Light at the End of the Tunnel Group	11/18/99	AR61616	Mid-Missouri Area	44607												220571		CLOSED	TRUE	Saturday	2100				177338	Rockbridge Christian Church	301 West Green Meadows Road	Columbia		MO	65203-3690	USA	enter at parking lot	FALSE	CAN						10/31/13	-92.342179	38.916344	
G00017278	Positive Changes Group	11/18/99	AR61616	Mid-Missouri Area	44607												274981		OPEN	TRUE	Tuesday	1900				215664	Heartland Church	1410 Mokane Road	Fulton		MO	65251-2907	USA		FALSE	VAR						4/14/14	-91.9452036	38.830307	
G00017278	Positive Changes Group	11/18/99	AR61616	Mid-Missouri Area	44607												235023		CLOSED	TRUE	Friday	2000				215664	Heartland Church	1410 Mokane Road	Fulton		MO	65251-2907	USA		FALSE	CAN	DISC					4/14/14	-91.9452036	38.830307	
G00281410	Miracles Happen Group	2/12/13	AR61616	Mid-Missouri Area	281409												289251		OPEN	FALSE	Wednesday	1900				213050	Hermann Hospital-Conference Room	509 West 18th Street	Hermann		MO	65041-1547	USA		FALSE	DISC						2/12/13	-91.4486304	38.6922979	
G00281410	Miracles Happen Group	2/12/13	AR61616	Mid-Missouri Area	281409												289252		OPEN	FALSE	Friday	1900				213050	Hermann Hospital-Conference Room	509 West 18th Street	Hermann		MO	65041-1547	USA		FALSE	DISC						2/12/13	-91.4486304	38.6922979	
G00288991	In The Solution Group	6/18/13	AR61616	Mid-Missouri Area	288988												290627		CLOSED	TRUE	Tuesday	1730				213753	Union Hill Baptist Church	460 South Summit Drive	Holts Summit		MO	65043-1434	USA		FALSE	LIT						6/18/13	-92.1218964	38.6426791	
G00288991	In The Solution Group	6/18/13	AR61616	Mid-Missouri Area	288988												290628		CLOSED	TRUE	Thursday	1730				213753	Union Hill Baptist Church	460 South Summit Drive	Holts Summit		MO	65043-1434	USA		FALSE	VAR	CAN					6/18/13	-92.1218964	38.6426791	
G00288991	In The Solution Group	6/18/13	AR61616	Mid-Missouri Area	288988												293872		CLOSED	TRUE	Saturday	1730				213753	Union Hill Baptist Church	460 South Summit Drive	Holts Summit		MO	65043-1434	USA		FALSE							4/14/14	-92.1218964	38.6426791	
G00133654	New Perspective Group	1/24/05	AR61616	Mid-Missouri Area	44607												252603		CLOSED	TRUE	Sunday	1900				195167	Grace Episcopal Church	217 Adams Street	Jefferson City		MO	65101-3203	USA	1st door on High St	FALSE	DISC						11/10/15	-92.168109	38.574239	
